filename,class_name,x,y,w,h
000545.jpg,person,94,94,16,31
000545.jpg,person,77,84,8,12
000545.jpg,person,34,85,8,14
000545.jpg,car,69,84,16,8
000549.jpg,cat,102,123,203,202
000550.jpg,diningtable,129,176,166,97
000550.jpg,chair,184,87,28,33
000550.jpg,chair,165,114,40,36
000550.jpg,chair,86,107,37,60
000550.jpg,chair,59,137,35,69
000550.jpg,chair,60,201,105,46
000550.jpg,chair,217,192,14,64
000552.jpg,aeroplane,112,129,221,92
000552.jpg,aeroplane,117,82,147,62
000554.jpg,person,85,114,64,136
000554.jpg,sofa,112,168,223,111
000554.jpg,car,144,50,42,20
000554.jpg,car,168,58,54,24
000554.jpg,car,149,71,59,28
000554.jpg,car,60,55,39,23
000554.jpg,car,174,84,40,29
000555.jpg,sofa,59,122,116,112
000555.jpg,person,134,73,30,70
000555.jpg,person,130,165,117,116
000555.jpg,person,42,164,83,119
000555.jpg,person,61,103,68,99
000555.jpg,person,94,88,47,82
000555.jpg,chair,136,85,31,54
000555.jpg,chair,207,102,35,65
000555.jpg,person,197,92,53,75
000559.jpg,bottle,26,183,19,63
000559.jpg,tvmonitor,119,81,95,130
000563.jpg,boat,138,112,128,27
000564.jpg,diningtable,131,162,185,123
000564.jpg,bottle,17,68,8,16
000564.jpg,bottle,23,85,7,28
000564.jpg,bottle,6,82,6,26
000564.jpg,chair,86,106,28,38
000564.jpg,chair,127,99,25,34
000564.jpg,chair,208,99,28,42
000564.jpg,chair,189,162,51,124
000564.jpg,chair,140,167,72,114
000564.jpg,chair,37,167,72,113
000565.jpg,bicycle,107,139,164,168
000577.jpg,horse,108,112,214,223
000579.jpg,car,213,111,12,12
000579.jpg,car,128,116,21,18
000579.jpg,car,35,123,69,58
000579.jpg,motorbike,165,155,45,90
000579.jpg,person,158,129,33,92
000579.jpg,person,168,134,37,98
000581.jpg,sheep,92,161,59,73
000582.jpg,dog,112,92,222,184
000583.jpg,motorbike,113,136,214,131
000583.jpg,motorbike,131,55,49,60
000583.jpg,person,124,45,39,42
000583.jpg,person,54,68,8,45
000583.jpg,person,64,60,9,32
000583.jpg,person,73,54,7,13
000588.jpg,sheep,131,188,25,27
000588.jpg,sheep,119,176,18,23
000588.jpg,sheep,124,165,12,16
000588.jpg,sheep,144,169,11,23
000588.jpg,sheep,78,179,11,20
000588.jpg,sheep,71,167,14,14
000588.jpg,sheep,5,181,9,18
000589.jpg,person,87,112,108,223
000589.jpg,person,34,118,19,84
000589.jpg,person,8,125,14,109
000590.jpg,car,157,148,135,151
000591.jpg,person,8,154,13,49
000591.jpg,person,20,146,22,44
000591.jpg,person,28,149,13,42
000591.jpg,person,39,158,11,60
000591.jpg,person,56,144,16,48
000591.jpg,person,215,146,7,24
000591.jpg,chair,83,146,10,28
000591.jpg,chair,75,145,12,31
000591.jpg,chair,106,144,8,26
000591.jpg,diningtable,91,148,14,24
000592.jpg,chair,173,194,41,59
000592.jpg,chair,211,176,26,33
000592.jpg,chair,210,201,27,46
000592.jpg,sofa,130,138,84,70
000592.jpg,sofa,169,176,88,80
000592.jpg,pottedplant,74,110,33,40
000592.jpg,tvmonitor,134,97,20,17
000592.jpg,sofa,36,187,67,73
000592.jpg,chair,45,194,9,61
000592.jpg,chair,35,202,24,45
000597.jpg,person,149,114,21,34
000597.jpg,person,214,112,17,24
000597.jpg,person,191,147,35,82
000597.jpg,chair,113,144,20,35
000597.jpg,chair,151,168,30,47
000597.jpg,chair,195,162,29,44
000597.jpg,chair,221,164,5,24
000597.jpg,chair,29,158,26,47
000597.jpg,tvmonitor,96,117,18,19
000597.jpg,tvmonitor,56,128,12,27
000598.jpg,tvmonitor,159,187,57,74
000598.jpg,chair,97,168,39,74
000598.jpg,tvmonitor,54,110,30,31
000599.jpg,chair,61,174,95,99
000599.jpg,sofa,122,136,113,83
000601.jpg,pottedplant,179,54,90,107
000601.jpg,pottedplant,132,72,113,100
000601.jpg,pottedplant,101,130,201,187
000605.jpg,car,158,110,29,10
000608.jpg,boat,80,47,36,76
000608.jpg,boat,97,118,183,105
000609.jpg,dog,107,122,199,84
000610.jpg,aeroplane,123,123,202,135
000612.jpg,person,159,144,130,159
000612.jpg,person,59,137,116,175
000612.jpg,train,112,48,223,95
000613.jpg,diningtable,150,154,147,140
000613.jpg,chair,200,187,48,74
000613.jpg,chair,36,185,57,77
000613.jpg,person,48,149,69,150
000613.jpg,person,60,123,42,99
000613.jpg,person,74,110,26,81
000613.jpg,person,92,95,29,67
000613.jpg,person,101,86,17,35
000613.jpg,person,68,56,19,59
000613.jpg,person,127,72,25,30
000613.jpg,person,158,64,15,11
000613.jpg,person,176,65,14,15
000613.jpg,person,211,79,15,27
000613.jpg,person,172,154,73,138
000613.jpg,person,175,101,49,63
000613.jpg,person,159,92,24,57
000613.jpg,person,154,85,13,36
000619.jpg,bird,135,112,142,209
000620.jpg,car,93,160,85,83
000620.jpg,car,27,178,9,8
000620.jpg,car,12,181,8,8
000622.jpg,cow,125,127,110,151
000625.jpg,chair,187,183,41,36
000625.jpg,chair,188,150,43,44
000625.jpg,chair,219,147,9,38
000625.jpg,chair,219,182,11,36
000625.jpg,chair,123,146,11,43
000625.jpg,chair,123,181,12,33
000625.jpg,chair,76,143,15,41
000625.jpg,chair,76,178,15,33
000625.jpg,chair,37,144,16,42
000625.jpg,chair,34,178,8,35
000625.jpg,chair,32,33,13,37
000625.jpg,chair,31,71,15,47
000625.jpg,chair,81,36,16,40
000625.jpg,chair,80,70,14,41
000625.jpg,chair,129,35,12,39
000625.jpg,chair,130,76,15,47
000625.jpg,chair,174,35,11,39
000625.jpg,chair,173,71,11,41
000625.jpg,chair,220,34,8,36
000625.jpg,chair,220,72,9,42
000625.jpg,person,197,150,41,51
000625.jpg,person,144,151,46,46
000625.jpg,person,144,182,46,36
000625.jpg,person,93,178,40,35
000625.jpg,person,97,144,41,44
000625.jpg,person,54,139,39,47
000625.jpg,person,53,179,39,32
000625.jpg,person,53,72,46,47
000625.jpg,person,51,33,44,48
000625.jpg,person,100,33,45,45
000625.jpg,person,102,80,50,59
000625.jpg,person,147,39,43,53
000625.jpg,person,157,83,60,53
000625.jpg,person,195,34,43,47
000625.jpg,person,199,81,50,57
000625.jpg,person,13,35,25,45
000625.jpg,person,26,78,50,56
000626.jpg,person,102,90,77,154
000626.jpg,tvmonitor,66,51,36,62
000626.jpg,tvmonitor,33,48,38,47
000626.jpg,tvmonitor,91,38,16,41
000628.jpg,car,112,184,112,57
000628.jpg,car,202,179,44,54
000628.jpg,car,17,176,34,30
000628.jpg,pottedplant,47,158,13,26
000628.jpg,person,150,157,13,31
000632.jpg,tvmonitor,142,129,31,47
000632.jpg,sofa,177,194,94,60
000632.jpg,chair,54,150,52,100
000633.jpg,tvmonitor,164,108,60,70
000633.jpg,person,76,119,151,211
000635.jpg,train,129,147,119,115
000635.jpg,train,12,134,11,17
000637.jpg,bicycle,111,112,214,222
000645.jpg,bird,142,125,164,196
000645.jpg,bird,110,156,108,137
000647.jpg,aeroplane,136,102,124,111
000648.jpg,person,179,142,4,16
000648.jpg,person,193,141,5,14
000648.jpg,person,197,140,4,16
000648.jpg,person,200,140,4,17
000648.jpg,bus,86,127,145,103
000648.jpg,aeroplane,180,94,65,71
000648.jpg,car,7,151,12,15
000653.jpg,car,209,64,30,29
000653.jpg,car,186,65,38,31
000653.jpg,car,161,67,43,33
000653.jpg,car,71,62,56,19
000653.jpg,car,24,80,47,46
000653.jpg,car,100,121,198,130
000654.jpg,sheep,86,103,34,30
000654.jpg,sheep,46,122,59,62
000654.jpg,sheep,60,135,72,65
000654.jpg,person,196,66,23,64
000654.jpg,person,177,66,25,65
000654.jpg,person,155,72,21,35
000654.jpg,person,64,67,26,52
000654.jpg,person,48,67,19,53
000654.jpg,dog,152,142,39,44
000656.jpg,dog,152,79,97,76
000657.jpg,aeroplane,126,112,26,13
000657.jpg,aeroplane,102,114,22,12
000657.jpg,aeroplane,79,120,26,13
000657.jpg,aeroplane,118,136,26,13
000657.jpg,aeroplane,96,139,21,13
000660.jpg,sofa,150,134,148,166
000660.jpg,sofa,32,110,63,131
000661.jpg,sofa,101,136,95,60
000661.jpg,pottedplant,53,86,47,64
000661.jpg,chair,70,106,21,23
000663.jpg,bus,114,105,215,208
000663.jpg,car,19,30,30,25
000663.jpg,car,208,17,32,13
000663.jpg,car,212,26,24,20
000663.jpg,car,211,39,26,18
000663.jpg,car,212,69,24,50
000667.jpg,horse,181,185,66,47
000667.jpg,horse,176,188,72,51
000671.jpg,bicycle,109,179,151,63
000672.jpg,car,114,119,216,129
000675.jpg,train,26,126,26,94
000675.jpg,train,6,120,12,150
000675.jpg,train,113,120,155,124
000676.jpg,sheep,119,109,185,105
000677.jpg,person,134,110,180,171
000680.jpg,bird,119,115,47,58
000682.jpg,bird,165,128,83,72
000684.jpg,chair,113,112,77,49
000684.jpg,chair,21,146,39,18
000684.jpg,person,43,66,23,32
000684.jpg,person,36,116,70,56
000684.jpg,bottle,39,88,14,23
000684.jpg,person,95,93,98,95
000684.jpg,person,153,79,46,114
000684.jpg,person,193,87,45,154
000684.jpg,person,201,83,47,164
000685.jpg,motorbike,115,112,216,222
000686.jpg,motorbike,175,117,96,125
000686.jpg,motorbike,71,122,129,124
000688.jpg,car,114,127,220,194
000688.jpg,person,38,34,11,48
000688.jpg,person,50,30,8,46
000688.jpg,person,56,28,8,54
000688.jpg,person,44,29,14,54
000688.jpg,person,26,30,17,58
000688.jpg,person,11,34,20,67
000689.jpg,train,112,122,222,195
000690.jpg,bicycle,56,164,110,103
000690.jpg,cat,138,102,25,70
000690.jpg,person,126,137,49,170
000694.jpg,person,148,157,43,134
000694.jpg,person,108,151,38,145
000694.jpg,person,187,160,38,128
000694.jpg,person,175,104,19,53
000694.jpg,person,61,139,48,78
000695.jpg,horse,117,147,137,143
000695.jpg,person,113,91,30,134
000695.jpg,horse,211,132,26,74
000695.jpg,horse,113,79,71,30
000695.jpg,person,218,85,13,57
000699.jpg,dog,82,171,138,101
000699.jpg,dog,105,113,118,195
000699.jpg,dog,175,145,73,136
000699.jpg,chair,112,113,224,223
000700.jpg,car,15,160,20,19
000700.jpg,car,4,162,7,32
000700.jpg,car,185,157,11,8
000700.jpg,car,200,156,15,9
000700.jpg,car,82,173,37,26
000700.jpg,car,135,195,158,59
000700.jpg,car,110,156,14,10
000702.jpg,horse,150,143,89,131
000702.jpg,horse,92,145,77,112
000702.jpg,person,198,113,21,48
000702.jpg,person,35,136,4,12
000702.jpg,person,29,135,5,15
000702.jpg,person,24,136,4,14
000705.jpg,cat,110,113,218,192
000707.jpg,tvmonitor,68,75,24,17
000707.jpg,tvmonitor,196,177,42,95
000707.jpg,chair,65,102,36,47
000709.jpg,person,102,124,96,173
000709.jpg,person,115,122,123,175
000709.jpg,sofa,94,141,162,135
000709.jpg,chair,190,128,43,111
000710.jpg,cat,110,100,49,42
000710.jpg,chair,147,145,69,126
000710.jpg,chair,94,194,146,60
000710.jpg,pottedplant,69,85,24,54
000711.jpg,pottedplant,66,56,79,111
000711.jpg,pottedplant,155,193,36,56
000712.jpg,train,86,120,170,118
000713.jpg,boat,75,160,78,96
000713.jpg,boat,147,143,129,73
000714.jpg,bird,141,119,112,163
000717.jpg,chair,113,195,40,58
000717.jpg,person,121,113,35,180
000717.jpg,person,95,142,26,127
000717.jpg,person,36,171,59,103
000717.jpg,person,155,150,40,146
000717.jpg,person,211,150,27,148
000717.jpg,person,191,148,30,144
000717.jpg,person,44,155,46,136
000717.jpg,person,9,122,15,64
000720.jpg,dog,117,128,39,98
000726.jpg,bottle,54,170,92,58
000726.jpg,person,96,127,54,194
000726.jpg,person,127,137,192,174
000728.jpg,cow,131,124,185,196
000729.jpg,pottedplant,114,113,216,220
000730.jpg,aeroplane,112,96,220,122
000731.jpg,bird,128,199,67,51
000731.jpg,person,107,100,195,134
000731.jpg,person,57,61,112,122
000733.jpg,person,80,105,112,184
000733.jpg,motorbike,137,164,172,120
000738.jpg,aeroplane,111,121,222,75
000739.jpg,person,202,121,43,206
000739.jpg,person,194,137,42,174
000739.jpg,person,154,131,64,185
000739.jpg,person,129,128,43,191
000739.jpg,person,93,128,39,191
000739.jpg,person,65,132,43,184
000739.jpg,person,25,120,47,208
000740.jpg,boat,155,108,51,114
000740.jpg,boat,71,112,48,100
000742.jpg,boat,180,98,9,26
000742.jpg,boat,155,100,5,22
000742.jpg,boat,70,159,139,126
000742.jpg,person,114,117,38,102
000746.jpg,dog,118,131,151,186
000748.jpg,bus,109,133,176,112
000750.jpg,person,119,112,211,223
000752.jpg,sofa,112,153,224,142
000752.jpg,person,162,147,123,136
000752.jpg,person,28,152,56,144
000753.jpg,diningtable,133,168,119,112
000753.jpg,bottle,101,93,13,49
000753.jpg,bottle,124,157,10,40
000753.jpg,bottle,123,133,9,30
000753.jpg,person,138,97,40,76
000753.jpg,person,171,107,43,89
000753.jpg,person,191,141,67,164
000753.jpg,person,72,94,29,67
000753.jpg,person,55,144,60,158
000754.jpg,bus,48,108,45,76
000754.jpg,bus,24,107,7,19
000754.jpg,bicycle,55,121,25,29
000754.jpg,car,79,118,12,17
000755.jpg,bicycle,169,134,14,8
000755.jpg,bicycle,158,126,12,8
000755.jpg,bicycle,151,132,13,11
000755.jpg,bicycle,134,126,9,10
000755.jpg,bicycle,128,132,11,10
000755.jpg,bicycle,118,132,4,7
000755.jpg,bicycle,111,133,10,10
000755.jpg,bicycle,98,132,9,11
000755.jpg,bicycle,86,132,8,9
000755.jpg,bicycle,74,132,8,7
000755.jpg,bicycle,64,131,8,8
000755.jpg,bicycle,56,131,7,8
000755.jpg,bicycle,48,130,6,9
000755.jpg,bicycle,42,132,6,5
000755.jpg,person,169,126,9,15
000755.jpg,person,156,120,8,14
000755.jpg,person,150,126,7,14
000755.jpg,person,134,120,6,13
000755.jpg,person,127,125,8,13
000755.jpg,person,114,123,5,8
000755.jpg,person,110,127,7,14
000755.jpg,person,97,126,7,13
000755.jpg,person,85,126,6,10
000755.jpg,person,74,127,5,8
000755.jpg,person,63,125,6,10
000755.jpg,person,56,127,4,8
000755.jpg,person,48,127,4,8
000755.jpg,person,41,125,4,8
000756.jpg,dog,133,114,183,220
000760.jpg,horse,66,142,75,67
000760.jpg,horse,97,137,45,36
000760.jpg,horse,132,141,54,69
000760.jpg,horse,153,145,69,80
000760.jpg,horse,181,148,51,51
000760.jpg,person,63,122,17,64
000760.jpg,person,103,125,13,56
000760.jpg,person,133,99,17,28
000760.jpg,person,152,116,18,69
000760.jpg,person,175,109,17,41
000761.jpg,chair,159,186,50,75
000761.jpg,tvmonitor,41,188,65,72
000761.jpg,sofa,131,138,129,108
000763.jpg,aeroplane,113,110,208,65
000764.jpg,horse,100,118,129,129
000767.jpg,cow,112,95,196,189
000768.jpg,bus,189,115,47,108
000768.jpg,bus,90,112,151,170
000770.jpg,cow,125,162,137,124
000770.jpg,person,81,129,42,180
000770.jpg,bicycle,10,119,18,81
000770.jpg,motorbike,158,146,110,139
000771.jpg,chair,94,96,76,63
000771.jpg,sofa,191,129,65,88
000772.jpg,dog,127,139,194,170
000774.jpg,train,119,93,162,135
000776.jpg,car,112,123,208,187
000777.jpg,dog,106,130,81,113
000777.jpg,person,131,71,61,140
000780.jpg,chair,188,188,35,72
000780.jpg,chair,160,129,30,36
000780.jpg,chair,205,143,21,44
000780.jpg,chair,103,123,36,33
000780.jpg,chair,44,129,39,30
000780.jpg,chair,54,191,71,66
000780.jpg,pottedplant,106,149,43,44
000782.jpg,bus,112,148,223,149
000782.jpg,person,79,175,30,27
000786.jpg,cow,84,128,93,130
000786.jpg,cow,61,138,63,84
000786.jpg,person,100,142,29,40
000787.jpg,car,122,112,136,112
000791.jpg,train,120,116,164,169
000793.jpg,person,136,85,12,50
000793.jpg,person,114,87,13,41
000793.jpg,person,102,85,8,42
000793.jpg,person,195,97,29,115
000793.jpg,person,33,81,9,30
000793.jpg,person,47,79,8,31
000793.jpg,person,65,108,40,122
000793.jpg,person,127,85,10,47
000793.jpg,bicycle,103,131,71,72
000793.jpg,bus,12,64,22,33
000794.jpg,cat,117,143,37,38
000796.jpg,bird,131,130,113,118
000797.jpg,dog,86,150,139,148
000797.jpg,person,110,139,159,165
000797.jpg,sofa,74,129,146,189
000799.jpg,horse,133,118,181,212
000799.jpg,person,164,169,121,110
000800.jpg,car,126,111,42,26
000800.jpg,car,211,113,26,19
000800.jpg,car,43,108,16,13
000800.jpg,car,24,107,15,11
000802.jpg,person,13,123,26,72
000802.jpg,bicycle,21,144,41,59
000804.jpg,chair,83,123,40,27
000804.jpg,chair,53,189,63,62
000804.jpg,sofa,176,165,95,92
000805.jpg,dog,115,107,195,155
000805.jpg,person,204,67,40,58
000806.jpg,person,152,174,144,101
000806.jpg,person,36,179,71,90
000808.jpg,cow,110,112,151,223
000810.jpg,person,145,116,155,216
000812.jpg,bicycle,106,170,124,109
000812.jpg,person,114,123,95,202
000812.jpg,person,179,27,28,30
000812.jpg,person,53,9,20,16
000814.jpg,person,105,126,135,196
000814.jpg,person,28,180,51,87
000815.jpg,aeroplane,172,110,87,49
000815.jpg,aeroplane,74,102,140,79
000816.jpg,bicycle,118,155,128,108
000816.jpg,person,103,134,70,158
000818.jpg,train,178,127,92,65
000818.jpg,car,8,150,14,18
000820.jpg,sheep,123,134,84,100
000820.jpg,sheep,170,34,29,17
000822.jpg,motorbike,73,153,59,108
000822.jpg,motorbike,131,147,55,93
000823.jpg,car,88,143,132,70
000826.jpg,boat,100,112,190,194
000827.jpg,cow,104,118,16,31
000827.jpg,cow,125,122,27,28
000828.jpg,person,10,104,18,49
000828.jpg,person,27,104,23,52
000828.jpg,person,48,102,18,39
000828.jpg,person,188,86,56,88
000828.jpg,person,63,145,103,159
000828.jpg,person,159,132,130,184
000829.jpg,bus,150,133,105,68
000829.jpg,bus,45,138,89,71
000829.jpg,car,166,6,13,11
000829.jpg,car,59,85,38,33
000829.jpg,car,219,85,11,21
000829.jpg,car,30,16,13,16
000829.jpg,bicycle,22,185,29,30
000829.jpg,person,215,199,11,22
000829.jpg,person,215,210,18,24
000830.jpg,diningtable,107,165,102,112
000830.jpg,chair,92,178,49,92
000830.jpg,chair,134,164,43,87
000830.jpg,chair,127,126,30,44
000831.jpg,train,108,112,104,113
000832.jpg,bird,127,121,148,207
000834.jpg,cow,151,63,29,24
000834.jpg,cow,126,52,29,18
000834.jpg,cow,25,75,40,35
000834.jpg,cow,55,89,48,30
000834.jpg,cow,47,65,36,16
000834.jpg,person,109,185,131,78
000842.jpg,dog,130,137,187,174
000842.jpg,person,164,87,121,172
000843.jpg,tvmonitor,108,116,64,62
000843.jpg,person,174,120,34,168
000845.jpg,aeroplane,112,101,217,73
000847.jpg,diningtable,62,174,124,99
000847.jpg,person,107,137,140,174
000848.jpg,person,66,149,102,151
000848.jpg,sofa,58,167,116,113
000848.jpg,chair,151,128,13,40
000848.jpg,chair,184,167,79,114
000848.jpg,person,172,169,68,110
000849.jpg,dog,102,117,152,166
000850.jpg,bird,123,84,54,82
000851.jpg,motorbike,113,132,134,108
000851.jpg,person,107,121,57,159
000854.jpg,sofa,131,137,111,63
000854.jpg,chair,29,157,56,89
000854.jpg,chair,212,180,24,74
000854.jpg,pottedplant,23,75,45,148
000854.jpg,person,156,140,35,91
000854.jpg,person,129,138,24,93
000854.jpg,person,108,135,24,90
000854.jpg,person,42,151,54,93
000855.jpg,bus,112,179,84,56
000855.jpg,bicycle,195,197,21,13
000855.jpg,person,154,195,6,14
000855.jpg,car,51,188,29,14
000855.jpg,car,31,188,14,10
000855.jpg,car,21,187,10,8
000855.jpg,car,12,186,11,7
000857.jpg,cat,132,47,53,63
000859.jpg,person,172,113,103,195
000859.jpg,person,76,130,141,185
000859.jpg,sofa,171,162,106,123
000859.jpg,chair,49,155,96,137
000860.jpg,car,114,120,155,131
000860.jpg,person,113,38,26,32
000860.jpg,person,147,51,27,44
000862.jpg,person,140,84,6,12
000862.jpg,boat,147,90,22,11
000863.jpg,train,144,114,135,172
000863.jpg,train,37,106,62,189
000865.jpg,diningtable,156,130,43,60
000865.jpg,chair,195,125,26,51
000865.jpg,chair,170,133,31,60
000865.jpg,chair,183,129,28,54
000865.jpg,chair,121,187,55,74
000865.jpg,pottedplant,49,111,32,32
000865.jpg,bottle,152,102,4,13
000865.jpg,person,118,142,66,163
000865.jpg,person,28,126,54,99
000867.jpg,pottedplant,120,64,35,43
000868.jpg,sofa,90,177,178,95
000868.jpg,pottedplant,201,134,14,14
000871.jpg,car,112,121,216,106
000872.jpg,aeroplane,88,90,175,162
000872.jpg,aeroplane,187,114,43,45
000874.jpg,person,87,113,172,223
000876.jpg,cat,110,121,116,200
000876.jpg,cat,148,49,61,79
000878.jpg,bicycle,95,167,78,114
000878.jpg,person,91,121,49,172
000879.jpg,horse,82,140,73,167
000879.jpg,person,128,151,30,145
000880.jpg,bird,148,27,22,25
000880.jpg,bird,31,170,16,50
000880.jpg,bird,58,110,11,29
000880.jpg,cow,183,97,27,49
000880.jpg,cow,159,89,23,39
000882.jpg,dog,130,124,187,201
000885.jpg,bicycle,81,194,151,60
000885.jpg,person,111,115,212,218
000887.jpg,aeroplane,112,104,201,139
000888.jpg,car,145,145,25,26
000888.jpg,car,63,170,61,72
000888.jpg,car,94,146,15,25
000889.jpg,pottedplant,67,173,89,89
000889.jpg,pottedplant,145,184,72,43
000889.jpg,pottedplant,154,89,83,176
000892.jpg,person,174,169,34,110
000892.jpg,motorbike,120,175,69,97
000895.jpg,person,90,128,66,172
000895.jpg,person,41,133,59,145
000896.jpg,aeroplane,58,144,114,63
000898.jpg,sofa,112,142,223,147
000898.jpg,person,145,128,24,23
000899.jpg,train,127,128,171,70
